Tick,Throttle,Speed,Current,Voltage
26045,0,19794,10459,51220
26180,0,19794,10459,51220
26230,0,20041,10459,51182
26280,0,20041,10459,51182
26330,0,20041,10459,51182
26380,0,20041,10459,51182
26472,0,20304,10635,51182
26522,0,20304,10635,51182
26572,0,20304,10635,51182
26622,0,20304,10635,51182
26672,0,20304,10635,51183
26722,0,20304,10635,51183
26772,0,20304,10635,51183
26822,0,20304,10635,51183
26872,0,20582,10836,51183
26922,0,20582,10836,51183
26972,0,20582,10836,51183
27022,0,20582,10836,51183
27072,0,21431,10836,51093
27122,0,21431,10836,51093
27172,0,21431,10836,51093
27307,0,21138,10960,51093
27357,0,21138,10960,51093
27407,0,21138,10960,51093
27499,0,21138,10960,51068
27549,0,21138,10960,51068
27599,0,21138,10960,51068
27649,0,22049,11123,51068
27699,0,22049,11123,51068
27749,0,22049,11123,51068
27799,0,22049,11123,51068
27849,0,22049,11123,51040
27899,0,22049,11123,51040
27949,0,22049,11123,51040
27999,0,22049,11123,51040
28049,0,21138,11254,51040
28099,0,21138,11254,51040
28149,0,21138,11254,51040
28199,0,21138,11254,51040
28249,0,22373,11254,50996
28299,0,22373,11254,50996
28435,0,22049,11254,50996
28527,0,22049,11363,50996
28577,0,22049,11363,50996
28627,0,21740,11363,50996
28677,0,21740,11363,51668
28727,0,21740,11363,51668
28777,0,21740,11363,51668
28827,0,22373,11363,51668
28877,0,22373,11381,51668
28927,0,22373,11381,51668
28977,0,22373,11381,51668
29027,0,22697,11381,51668
29077,0,22697,11381,51572
29127,0,22697,11381,51572
29177,0,22697,11381,51572
29227,0,22697,11381,51572
29277,0,22697,11431,51572
29327,0,22697,11431,51572
29419,0,22697,11431,51572
29469,0,22373,11431,51612
29604,0,22373,11431,51612
29654,0,22697,11514,51612
29704,0,22697,11514,51612
29754,0,22697,11514,51612
29804,0,22697,11514,51612
29854,0,23037,11514,51579
29904,0,23037,11514,51579
29954,0,23037,11514,51579
30004,0,23037,11514,51579
30054,0,23747,11625,51579
30104,0,23747,11625,51579
30154,0,23747,11625,51579
30204,0,23747,11625,51579
30254,0,23037,11625,51551
30304,0,23037,11625,51551
30354,0,23037,11625,51551
30446,0,23037,11625,51551
30496,0,23037,11782,51551
30546,0,23037,11782,51551
30596,0,23037,11782,51551
30731,0,24118,11782,51513
30781,0,24118,11782,51513
30831,0,23747,11782,51513
30881,0,23747,11888,51513
30931,0,23747,11888,51513
30981,0,23747,11888,51513
31031,0,23392,11888,51513
31081,0,23392,11888,51492
31131,0,23392,11888,51492
31181,0,23392,11888,51492
31231,0,23747,11888,51492
31281,0,23747,12060,51492
31331,0,23747,12060,51492
31381,0,23747,12060,51492
31473,0,24118,12060,51449
31523,0,24118,12060,51449
31573,0,24118,12060,51449
31623,0,24118,12060,51449
31673,0,24504,12169,51449
31723,0,24504,12169,51449
31858,0,24118,12169,51449
31908,0,24118,12169,51424
31958,0,24118,12169,51424
32008,0,24118,12169,51424
32058,0,23747,12169,51424
32108,0,23747,12422,51424
32158,0,23747,12422,51424
32208,0,23747,12422,51424
32258,0,24890,12422,51424
32308,0,24890,12422,51361
32358,0,24890,12422,51361
32450,0,25307,12422,51361
32500,0,25307,13084,51361
32550,0,25307,13084,51361
32600,0,25307,13084,51361
32650,0,25307,13084,51361
32700,0,25307,13084,51352
32750,0,25307,13084,51352
32800,0,25307,13084,51352
32850,0,24890,13084,51352
32985,0,24890,13355,51352
33035,0,25307,13355,51352
33085,0,25307,13355,51330
33135,0,25307,13355,51330
33185,0,25307,13355,51330
33235,0,24890,13355,51330
33285,0,24890,13537,51330
33335,0,24890,13537,51330
33385,0,24890,13537,51330
33477,0,25724,13537,51288
33527,0,25724,13537,51288
33577,0,25724,13537,51288
33627,0,25724,13537,51288
33677,0,25724,13718,51288
33727,0,25724,13718,51288
33777,0,25724,13718,51288
33913,0,26156,13718,51261
33963,0,26156,13718,51261
34013,0,26156,13718,51261
34063,0,25724,13718,51261
34113,0,25724,13806,51261
34163,0,25724,13806,51261
34213,0,25724,13806,51261
34263,0,25724,13806,51261
34313,0,25724,13806,51244
34363,0,25724,13806,51244
34455,0,25724,13806,51244
34505,0,25724,13506,51244
34555,0,25724,13506,51244
34605,0,25724,13506,51244
34655,0,26619,13506,51244
34705,0,26619,13506,51206
34755,0,26619,13506,51206
34805,0,26619,13506,51206
34855,0,27082,13506,51206
34905,0,27082,13169,51206
35040,0,27082,13169,51206
35090,0,27082,13169,51165
35140,0,27082,13169,51165
35190,0,27082,13169,51165
35240,0,27082,13169,51165
35290,0,27082,13270,51165
35340,0,27082,13270,51165
35390,0,27082,13270,51165
35484,0,26619,13270,51165
35534,0,26619,13270,51146
35584,0,26619,13270,51146
35634,0,26619,13270,51146
35684,0,26619,13270,51146
35734,0,26619,13366,51146
35784,0,26619,13366,51146
35834,0,27082,13366,51146
35884,0,27082,13366,51146
35934,0,27082,13366,51116
35984,0,27082,13366,51116
36034,0,26619,13366,51116
36169,0,26619,13496,51116
36219,0,26619,13496,51116
36269,0,27561,13496,51116
36319,0,27561,13496,51087
36369,0,27561,13496,51087
36419,0,27561,13496,51087
36511,0,27561,13615,51087
36561,0,27561,13615,51087
36611,0,27561,13615,51087
36661,0,28071,13615,51087
36711,0,28071,13615,51061
36761,0,28071,13615,51061
36811,0,28071,13615,51061
36861,0,28071,13615,51061
36911,0,28071,13738,51061
