Tick,Throttle,Speed,Current,Voltage,,
1954175,0,32162,537,47741,,
1954225,0,32162,537,47741,,
1954275,0,32162,537,47741,,
1954325,0,32162,537,47741,,
1954375,0,32162,537,47741,,
1954511,0,32162,537,47741,,
1954561,0,32162,537,47748,,
1954611,0,32162,537,47748,,
1954661,0,32162,537,47748,,
1954711,0,32162,537,47748,,
1954761,0,32162,1722,47748,,
1954853,0,32162,1722,47748,,
1954903,0,32162,1722,47748,,
1954953,0,32162,1722,47611,,
1955003,0,32162,1722,47611,,
1955053,0,32842,1722,47611,,
1955103,0,32842,1722,47611,,
1955153,0,32842,1722,47611,,
1955203,0,32842,1528,47611,,
1955253,0,31498,1528,47611,,
1955303,0,31498,1528,47611,,
1955353,0,31498,1528,47611,,
1955403,0,31498,1528,47312,,
1955453,0,31498,1528,47312,,
1955503,0,31498,1528,47312,,
1955639,0,31498,5342,47312,,
1955689,0,31498,5342,47312,,
1955739,0,31498,5342,47312,,
1955831,0,31498,5342,46965,,
1955881,0,31498,5342,46965,,
1955931,0,31498,5342,46965,,
1955981,0,31498,6354,46965,,
1956031,0,31498,6354,46965,,
1956081,0,31498,6354,46965,,
1956131,0,31498,6354,46965,,
1956181,0,31498,6354,45841,,
1956231,0,31498,6354,45841,,
1956281,0,31498,6354,45841,,
1956331,0,31498,6354,45841,,
1956381,0,31498,15870,45841,,
1956431,0,0,15870,45841,,
1956481,0,0,15870,45841,,
1956531,0,0,15870,45841,,
1956581,0,0,15870,45493,,
1956631,0,0,15870,45493,,
1956809,0,0,16275,45493,,
1956859,0,0,16275,45493,,
1956909,0,0,16275,45493,,
1956959,0,0,16275,45493,,
1957009,0,0,16275,45462,,
1957059,0,0,16275,45462,,
1957109,0,0,16275,45462,,
1957159,0,0,16275,45462,,
1957209,0,0,16337,45462,,
1957259,0,0,16337,45462,,
1957309,0,0,16337,45462,,
1957359,0,0,16337,45462,,
1957409,0,0,16337,45440,,
1957459,0,0,16337,45440,,
1957509,0,0,16337,45440,,
1957559,0,0,16337,45440,,
1957609,0,0,16379,45440,,
1957659,0,32162,16379,45440,,
1957709,0,32162,16379,45440,,
1957801,0,32162,16379,45405,,
1957936,0,32162,16379,45405,,
1957986,0,32162,16431,45405,,
1958036,0,31498,16431,45405,,
1958086,0,31498,16431,45405,,
1958136,0,31498,16431,45405,,
1958186,0,31498,16431,45371,,
1958236,0,31498,16431,45371,,
1958286,0,31498,16431,45371,,
1958336,0,31498,16431,45371,,
1958386,0,31498,16407,45371,,
1958436,0,32162,16407,45371,,
1958486,0,32162,16407,45371,,
1958536,0,32162,16407,45371,,
1958586,0,32162,16407,45364,,
1958636,0,32162,16407,45364,,
1958728,0,32162,16407,45364,,
1958778,0,32162,16404,45364,,
1958828,0,31498,16404,45364,,
1958878,0,31498,16404,45364,,
1958928,0,31498,16404,45364,,
1959063,0,32162,16404,45341,,
1959113,0,32162,16404,45341,,
1959163,0,32162,16404,45341,,
1959213,0,32162,16420,45341,,
1959263,0,31498,16420,45341,,
1959313,0,31498,16420,45341,,
1959363,0,31498,16420,45341,,
1959413,0,31498,16420,45312,,
1959463,0,31498,16420,45312,,
1959513,0,31498,16420,45312,,
1959563,0,31498,16420,45312,,
1959613,0,31498,16461,45312,,
1959705,0,31498,16461,45312,,
1959755,0,31498,16461,45312,,
1959805,0,31498,16461,45302,,
1959855,0,32162,16461,45302,,
1959905,0,32162,16461,45302,,
1959955,0,32162,16461,45302,,
1960005,0,32162,16445,45302,,
1960055,0,32842,16445,45302,,
1960190,0,32842,16445,45291,,
1960240,0,32162,16445,45291,,
1960290,0,32162,16445,45291,,
1960340,0,32162,16445,45291,,
1960390,0,32162,16456,45291,,
1960440,0,32842,16456,45291,,
1960490,0,32842,16456,45291,,
1960540,0,32842,16456,45291,,
1960632,0,32842,16456,45270,,
1960682,0,32842,16456,45270,,
1960732,0,32842,16456,45270,,
1960782,0,32842,16523,45270,,
1960832,0,32842,16523,45270,,
1960882,0,32842,16523,45270,,
1960932,0,32842,16523,45270,,
1960982,0,32842,16523,45270,,
1961032,0,32842,16523,45251,,
1961082,0,32842,16523,45251,,
1961132,0,32842,16523,45251,,
1961182,0,32842,16523,45251,,
1961319,0,33552,16556,45251,,
1961369,0,33552,16556,45251,,
1961419,0,33552,16556,45223,,
1961469,0,32162,16556,45223,,
1961519,0,32162,16556,45223,,
1961611,0,32162,16594,45223,,
1961661,0,32162,16594,45223,,
1961711,0,32162,16594,45223,,
1961761,0,32162,16594,45223,,
1961811,0,32162,16594,45187,,
1961861,0,32162,16594,45187,,
1961911,0,32162,16594,45187,,
1961961,0,32162,16594,45187,,
1962011,0,32162,16653,45187,,
1962061,0,32162,16653,45187,,
1962111,0,32162,16653,45187,,
1962161,0,32162,16653,45187,,
1962211,0,32162,16653,45190,,
1962261,0,32162,16653,45190,,
1962311,0,32162,16653,45190,,
1962447,0,32162,16672,45190,,
1962539,0,32162,16672,45190,,
1962589,0,32162,16672,45190,,
1962639,0,0,16672,45165,,
1962689,0,0,16672,45165,,
1962739,0,0,16672,45165,,
1962789,0,0,16672,45165,,
1962839,0,32842,16670,45165,,
1962889,0,32842,16670,45165,,
1962939,0,32842,16670,45165,,
1962989,0,32842,16670,45165,,
1963039,0,32842,16670,45144,,
1963089,0,32842,16670,45144,,
1963139,0,32842,16670,45144,,
1963189,0,32842,16670,45144,,
1963239,0,32842,16734,45144,,
1963289,0,32842,16734,45144,,
1963339,0,32842,16734,45144,,
1963389,0,32842,16734,45144,,
1963481,0,32162,16734,45129,,
1963617,0,32162,16762,45129,,
1963667,0,32842,16762,45129,,
1963717,0,32842,16762,45129,,
1963767,0,32842,16762,45129,,
1963817,0,32842,16762,45114,,
1963867,0,32842,16762,45114,,
1963917,0,32842,16762,45114,,
1963967,0,32842,16762,45114,,
1964017,0,32842,16825,45114,,
1964067,0,33552,16825,45114,,
1964117,0,33552,16825,45114,,
1964167,0,33552,16825,45114,,
1964217,0,33552,16825,45088,,
1964267,0,32842,16825,45088,,
1964317,0,32842,16825,45088,,
1964409,0,32842,16825,45088,,
1964459,0,32842,16856,45088,,
1964509,0,32842,16856,45088,,
1964559,0,32842,16856,45088,,
1964609,0,32842,16856,45088,,
1964744,0,32162,16856,45089,,
1964794,0,32162,16856,45089,,
1964844,0,33552,16832,45089,,
1964894,0,33552,16832,45089,,
1964944,0,33552,16832,45089,,
1964994,0,33552,16832,45089,,
1965044,0,32842,16832,45056,,
1965094,0,32842,16832,45056,,
1965144,0,32842,16832,45056,,
1965194,0,32842,16832,45056,,
1965244,0,32842,16928,45056,,
1965294,0,32842,16928,45056,,
1965386,0,32842,16928,45056,,
1965436,0,33552,16928,45043,,
1965486,0,33552,16928,45043,,
1965536,0,33552,16928,45043,,
1965586,0,33552,16928,45043,,
1965636,0,33552,16993,45043,,
1965686,0,33552,16993,45043,,
1965736,0,33552,16993,45043,,
1965871,0,34309,16993,45024,,
1965921,0,34309,16993,45024,,
1965971,0,34309,16993,45024,,
1966021,0,34309,17017,45024,,
1966071,0,34309,17017,45024,,
1966121,0,34309,17017,45024,,
1966171,0,34309,17017,45024,,
1966221,0,34309,17017,45010,,
1966313,0,34309,17017,45010,,
1966363,0,34309,17017,45010,,
1966413,0,34309,17017,45010,,
1966463,0,33552,16999,45010,,
1966513,0,33552,16999,45010,,
1966563,0,33552,16999,45010,,
1966613,0,33552,16999,45010,,
1966663,0,33552,16999,45018,,
1966713,0,33552,16999,45018,,
1966763,0,33552,16999,45018,,
1966813,0,33552,16999,45018,,
1966863,0,32842,17030,45018,,
1966999,0,32842,17030,45018,,
1967049,0,33552,17030,44989,,
1967099,0,33552,17030,44989,,
1967149,0,33552,17030,44989,,
1967199,0,33552,17030,44989,,
1967291,0,33552,17128,44989,,
1967341,0,33552,17128,44989,,
1967391,0,33552,17128,44989,,
1967441,0,33552,17128,44965,,
1967491,0,33552,17128,44965,,
1967541,0,33552,17128,44965,,
1967591,0,33552,17128,44965,,
1967641,0,34309,17190,44965,,
1967691,0,34309,17190,44965,,
1967741,0,34309,17190,44965,,
1967791,0,34309,17190,44965,,
1967927,0,34309,17190,44935,,
1967977,0,34309,17190,44935,,
1968027,0,34309,17190,44935,,
1968077,0,34309,17286,44935,,
1968127,0,34309,17286,44935,,
1968219,0,34309,17286,44935,,
1968269,0,34309,17286,44929,,
1968319,0,34309,17286,44929,,
1968369,0,34309,17286,44929,,
1968419,0,34309,17286,44929,,
1968469,0,34309,17286,44929,,
1968519,0,34309,17286,44929,,
1968569,0,34309,17286,44929,,
1968619,0,34309,17286,44929,,
1968669,0,33552,17286,44922,,
1968719,0,33552,17286,44922,,
1968769,0,33552,17286,44922,,
1968819,0,33552,17286,44922,,
1968869,0,34309,17263,44922,,
1968919,0,34309,17263,44922,,
1969054,0,33552,17263,44902,,
1969104,0,33552,17263,44902,,
1969196,0,33552,17263,44902,,
1969246,0,33552,17263,44902,,
1969296,0,33552,17315,44902,,
1969346,0,33552,17315,44902,,
1969396,0,33552,17315,44902,,
1969446,0,33552,17315,44902,,
1969496,0,33552,17315,44870,,
1969546,0,33552,17315,44870,,
1969596,0,33552,17315,44870,,
1969646,0,34309,17315,44870,,
1969696,0,34309,17355,44870,,
1969746,0,34309,17355,44870,,
1969796,0,34309,17355,44870,,
1969846,0,34309,17355,44870,,
1969896,0,34309,17355,44878,,
1969946,0,34309,17355,44878,,
1970038,0,34309,17355,44878,,
1970088,0,34309,17313,44878,,
1970223,0,34309,17313,44878,,
1970273,0,34309,17313,44875,,
1970323,0,34309,17313,44875,,
1970373,0,34309,17313,44875,,
1970423,0,34309,17313,44875,,
1970473,0,34309,17318,44875,,
1970523,0,34309,17318,44875,,
1970573,0,34309,17318,44875,,
1970623,0,34309,17318,44875,,
1970673,0,33552,17318,44850,,
1970723,0,33552,17318,44850,,
1970773,0,33552,17318,44850,,
1970823,0,33552,17318,44850,,
1970873,0,33552,17388,44850,,
1970923,0,33552,17388,44850,,
1971015,0,33552,17388,44850,,
1971065,0,33552,17388,44839,,
1971115,0,33552,17388,44839,,
1971165,0,33552,17388,44839,,
1971215,0,33552,17388,44839,,
1971351,0,34309,17415,44839,,
1971401,0,34309,17415,44839,,
1971451,0,34309,17415,44839,,
1971501,0,34309,17415,44839,,
1971551,0,34309,17415,44839,,
1971601,0,34309,17415,44839,,
1971651,0,35081,17415,44839,,
1971701,0,35081,17479,44839,,
1971751,0,35081,17479,44839,,
1971801,0,35081,17479,44839,,
1971851,0,35081,17479,44839,,
1971943,0,35081,17479,44809,,
1971993,0,35081,17479,44809,,
1972043,0,34309,17479,44809,,
1972093,0,34309,17443,44809,,
1972143,0,34309,17443,44809,,
1972193,0,34309,17443,44809,,
1972243,0,34309,17443,44809,,
1972293,0,34309,17443,44792,,
1972343,0,34309,17443,44792,,
1972478,0,33552,17540,44792,,
1972528,0,33552,17540,44792,,
1972578,0,33552,17540,44792,,
1972628,0,34309,17540,44792,,
1972678,0,34309,17540,44790,,
1972728,0,34309,17540,44790,,
1972778,0,34309,17540,44790,,
1972828,0,35081,17540,44790,,
1972920,0,35081,17590,44790,,
1972970,0,35081,17590,44790,,
1973020,0,35081,17590,44790,,
1973070,0,35081,17590,44767,,
1973120,0,35081,17590,44767,,
1973170,0,35081,17590,44767,,
1973220,0,35081,17590,44767,,
1973270,0,35081,17612,44767,,
1973320,0,35081,17612,44767,,
1973370,0,35081,17612,44767,,
1973420,0,35081,17612,44767,,
1973470,0,35081,17612,44737,,
1973605,0,35081,17612,44737,,
1973655,0,34309,17612,44737,,
1973705,0,34309,17659,44737,,
1973755,0,34309,17659,44737,,
1973847,0,34309,17659,44737,,
1973897,0,34309,17659,44716,,
1973947,0,34309,17659,44716,,
1973997,0,34309,17659,44716,,
1974047,0,34309,17659,44716,,
1974097,0,34309,17808,44716,,
1974147,0,34309,17808,44716,,
1974197,0,34309,17808,44716,,
1974247,0,35081,17808,44716,,
1974297,0,35081,17808,44701,,
1974347,0,35081,17808,44701,,
1974397,0,35081,17808,44701,,
1974447,0,35899,17808,44701,,
1974497,0,35899,17864,44701,,
1974547,0,35899,17864,44701,,
1974597,0,35899,17864,44701,,
1974732,0,35081,17864,44704,,
1974824,0,35081,17864,44704,,
1974874,0,35081,17864,44704,,
1974924,0,35081,17922,44704,,
1974974,0,35081,17922,44704,,
1975024,0,35081,17922,44704,,
1975074,0,35081,17922,44704,,
1975124,0,35081,17922,44668,,
1975174,0,35081,17922,44668,,
1975224,0,35081,17922,44668,,
1975274,0,35081,17922,44668,,
1975324,0,35081,17957,44668,,
1975374,0,35081,17957,44668,,
1975424,0,35899,17957,44668,,
1975474,0,35899,17957,44668,,
1975524,0,35899,17957,44642,,
1975574,0,35899,17957,44642,,
1975666,0,35899,17957,44642,,
1975716,0,35899,18018,44642,,
1975766,0,35899,18018,44642,,
1975902,0,35899,18018,44624,,
1975952,0,35899,18018,44624,,
1976002,0,35899,18018,44624,,
1976052,0,35081,18018,44624,,
1976102,0,35081,18197,44624,,
1976152,0,35081,18197,44624,,
1976202,0,35081,18197,44624,,
1976252,0,35081,18197,44624,,
1976302,0,35081,18197,44612,,
1976352,0,35081,18197,44612,,
1976402,0,35081,18197,44612,,
1976452,0,36748,18197,44612,,
1976502,0,36748,18236,44612,,
1976552,0,36748,18236,44612,,
1976644,0,35899,18236,44612,,
1976694,0,35899,18236,44612,,
1976744,0,35899,18236,44587,,
1976794,0,35899,18236,44587,,
1976844,0,36748,18236,44587,,
1976894,0,36748,18236,44587,,
1977030,0,36748,18282,44587,,
1977080,0,36748,18282,44587,,
1977130,0,36748,18282,44547,,
1977180,0,36748,18282,44547,,
1977230,0,35899,18282,44547,,
1977280,0,35899,18282,44547,,
1977330,0,35899,18442,44547,,
1977380,0,35899,18442,44547,,
1977430,0,36748,18442,44547,,
1977480,0,36748,18442,44547,,
1977572,0,36748,18442,44543,,
1977622,0,36748,18442,44543,,
1977672,0,36748,18442,44543,,
1977722,0,36748,18546,44543,,
1977772,0,36748,18546,44543,,
1977822,0,36748,18546,44543,,
1977872,0,36748,18546,44543,,
1977922,0,36748,18546,44507,,
1977972,0,36748,18546,44507,,
1978022,0,36748,18546,44507,,
1978158,0,36748,18618,44507,,
1978208,0,36748,18618,44507,,
1978258,0,35899,18618,44507,,
1978308,0,35899,18618,44492,,
1978358,0,35899,18618,44492,,
1978408,0,35899,18618,44492,,
1978458,0,36748,18618,44492,,
1978552,0,36748,18721,44492,,
1978602,0,36748,18721,44492,,
1978652,0,36748,18721,44492,,
1978702,0,36748,18721,44492,,
1978752,0,36748,18721,44459,,
1978802,0,36748,18721,44459,,
1978852,0,37659,18721,44459,,
1978902,0,37659,18721,44459,,
1978952,0,37659,18817,44459,,
1979002,0,37659,18817,44459,,
1979052,0,37659,18817,44459,,
1979102,0,37659,18817,44459,,
1979152,0,37659,18817,44437,,
1979288,0,37659,18817,44437,,
1979338,0,37659,18906,44437,,
1979388,0,37659,18906,44437,,
1979480,0,37659,18906,44437,,
1979530,0,37659,18906,44407,,
1979580,0,37659,18906,44407,,
1979630,0,38601,18906,44407,,
1979680,0,38601,18906,44407,,
1979730,0,38601,19038,44407,,
1979780,0,38601,19038,44407,,
1979830,0,37659,19038,44407,,
1979880,0,37659,19038,44407,,
1979930,0,37659,19038,44376,,
1979980,0,37659,19038,44376,,
1980030,0,37659,19038,44376,,
1980080,0,37659,19038,44376,,
1980130,0,37659,19138,44376,,
1980180,0,37659,19138,44376,,
1980230,0,37659,19138,44376,,
1980280,0,37659,19138,44376,,
1980669,0,38601,19249,44350,,
1980719,0,38601,19249,44329,,
1980769,0,38601,19249,44329,,
1980819,0,38601,19249,44329,,
1980869,0,37659,19249,44329,,
1980919,0,37659,19249,44329,,
1980969,0,37659,19322,44329,,
1981019,0,37659,19322,44329,,
1981069,0,38601,19322,44329,,
1981119,0,38601,19322,44329,,
1981169,0,38601,19322,44313,,
1981219,0,38601,19322,44313,,
1981269,0,38601,19322,44313,,
1981319,0,38601,19322,44313,,
1981369,0,38601,19458,44313,,
1981419,0,38601,19458,44313,,
1981511,0,37659,19458,44313,,
1981561,0,37659,19458,44297,,
1981611,0,37659,19458,44297,,
1981661,0,37659,19458,44297,,
1981838,0,38601,19491,44297,,
1981888,0,38601,19491,44297,,
1981938,0,38601,19491,44267,,
1981988,0,38601,19491,44267,,
1982038,0,38601,19491,44267,,
1982088,0,38601,19491,44267,,
1982138,0,38601,19560,44267,,
1982188,0,38601,19560,44267,,
1982238,0,38601,19560,44267,,
1982288,0,38601,19560,44267,,
1982338,0,38601,19560,44262,,
1982388,0,38601,19560,44262,,
1982438,0,38601,19560,44262,,
1982530,0,38601,19560,44262,,
1982580,0,38601,19653,44262,,
1982630,0,37659,19653,44262,,
1982765,0,37659,19653,44236,,
1982815,0,37659,19653,44236,,
1982865,0,38601,19653,44236,,
1982915,0,38601,19653,44236,,
1982965,0,38601,19693,44236,,
1983015,0,38601,19693,44236,,
1983065,0,39589,19693,44236,,
1983115,0,39589,19693,44236,,
1983165,0,39589,19693,44235,,
1983215,0,39589,19693,44235,,
1983265,0,39589,19693,44235,,
1983315,0,39589,19693,44235,,
1983365,0,39589,19738,44235,,
1983457,0,38601,19738,44235,,
1983507,0,38601,19738,44235,,
1983557,0,38601,19738,44226,,
1983607,0,38601,19738,44226,,
1983657,0,39589,19738,44226,,
1983707,0,39589,19738,44226,,
1983757,0,39589,19741,44226,,
1983893,0,38601,19741,44226,,
1983943,0,38601,19741,44187,,
1983993,0,38601,19741,44187,,
1984043,0,38601,19741,44187,,
1984093,0,38601,19741,44187,,
1984143,0,38601,19756,44187,,
1984193,0,38601,19756,44187,,
1984243,0,39589,19756,44187,,
1984293,0,39589,19756,44187,,
1984343,0,39589,19756,44187,,
1984435,0,38601,19756,44175,,
1984485,0,38601,19756,44175,,
1984535,0,38601,19756,44175,,
1984585,0,38601,19740,44175,,
1984635,0,38601,19740,44175,,
1984685,0,38601,19740,44175,,
1984735,0,38601,19740,44175,,
1984785,0,38601,19740,44169,,
1984835,0,39589,19740,44169,,
1984885,0,39589,19740,44169,,
1985021,0,39589,19743,44169,,
1985071,0,38601,19743,44169,,
1985121,0,38601,19743,44169,,
1985171,0,38601,19743,44163,,
1985221,0,38601,19743,44163,,
1985271,0,39589,19743,44163,,
1985363,0,39589,19815,44163,,
1985413,0,39589,19815,44163,,
1985463,0,38601,19815,44163,,
1985513,0,38601,19815,44163,,
1985563,0,38601,19815,44153,,
1985613,0,38601,19815,44153,,
1985663,0,39589,19815,44153,,
1985713,0,39589,19815,44153,,
1985763,0,39589,19834,44153,,
1985813,0,39589,19834,44153,,
1985863,0,39589,19834,44153,,
1985913,0,39589,19834,44153,,
1985963,0,39589,19834,44151,,
1986013,0,39589,19834,44151,,
1986148,0,39589,19834,44151,,
1986198,0,39589,19869,44151,,
1986248,0,38601,19869,44151,,
1986340,0,38601,19869,44151,,
1986390,0,38601,19869,44139,,
1986440,0,38601,19869,44139,,
1986490,0,38601,19869,44139,,
1986540,0,38601,19869,44139,,
1986590,0,38601,19839,44139,,
1986640,0,38601,19839,44139,,
1986690,0,38601,19839,44139,,
1986740,0,38601,19839,44139,,
1986790,0,38601,19839,44096,,
1986840,0,39589,19839,44096,,
1986890,0,39589,19839,44096,,
1986940,0,39589,19839,44096,,
1986990,0,39589,19829,44096,,
1987040,0,39589,19829,44096,,
1987090,0,39589,19829,44096,,
1987182,0,39589,19829,44116,,
1987317,0,39589,19829,44116,,
1987367,0,39589,19799,44116,,
1987417,0,39589,19799,44116,,
1987467,0,37659,19799,44116,,
1987517,0,37659,19799,44116,,
1987567,0,37659,19799,44116,,
1987617,0,37659,19799,46868,,
1987667,0,38601,19799,46868,,
1987717,0,38601,19799,46868,,
1987767,0,38601,19799,46868,,
1987817,0,38601,394,46868,,
1987867,0,38601,394,46868,,
1987917,0,38601,394,46868,,
1987967,0,38601,394,46868,,
1988017,0,38601,394,46954,,
1988067,0,38601,394,46954,,
1988159,0,38601,394,46954,,
1988209,0,38601,129,46954,,
1988259,0,37659,129,46954,,
1988309,0,37659,129,46954,,
1988444,0,38601,129,47006,,
1988494,0,38601,129,47006,,
1988544,0,38601,129,47006,,
1988594,0,38601,123,47006,,
1988644,0,37659,123,47006,,
1988694,0,37659,123,47006,,
1988744,0,37659,123,47006,,
1988794,0,37659,123,47046,,
1988844,0,37659,123,47046,,
1988894,0,37659,123,47046,,
1988944,0,37659,123,47046,,
1988994,0,37659,120,47046,,
1989044,0,36748,120,47046,,
1989094,0,36748,120,47046,,
1989186,0,36748,120,47079,,
1989236,0,36748,120,47079,,
1989286,0,36748,120,47079,,
1989336,0,36748,120,47079,,
1989386,0,36748,120,47079,,
1989436,0,36748,120,47079,,
1989571,0,36748,120,47079,,
1989621,0,36748,120,47107,,
1989671,0,36748,120,47107,,
1989721,0,36748,120,47107,,
1989771,0,36748,120,47107,,
1989821,0,36748,119,47107,,
1989871,0,36748,119,47107,,
1989921,0,36748,119,47107,,
1989971,0,36748,119,47107,,
1990021,0,36748,119,47134,,
1990071,0,35899,119,47134,,
1990121,0,35899,119,47134,,
1990213,0,35899,118,47134,,
1990263,0,35899,118,47134,,
1990313,0,35899,118,47134,,
1990363,0,35899,118,47134,,
1990413,0,35899,118,47158,,
1990463,0,35899,118,47158,,
1990513,0,35899,118,47158,,
1990563,0,35899,118,47158,,
1990699,0,35899,116,47158,,
1990749,0,35899,116,47158,,
1990799,0,35899,116,47168,,
1990849,0,35081,116,47168,,
1990899,0,35081,116,47168,,
1990949,0,35081,116,47168,,
1990999,0,35081,204,47168,,
1991049,0,35899,204,47168,,
1991099,0,35899,204,47168,,
1991191,0,35899,204,47188,,
1991241,0,35081,204,47188,,
1991291,0,35081,204,47188,,
1991341,0,35081,204,47188,,
1991391,0,35081,194,47188,,
1991441,0,34309,194,47188,,
1991491,0,34309,194,47188,,
1991541,0,34309,194,47188,,
1991591,0,34309,194,47188,,
1991641,0,34309,194,47209,,
1991691,0,34309,194,47209,,
1991827,0,34309,195,47209,,
1991877,0,34309,195,47209,,
1991927,0,34309,195,47209,,
1991977,0,34309,195,47209,,
1992027,0,34309,195,47212,,
1992077,0,34309,195,47212,,
1992127,0,34309,195,47212,,
1992219,0,34309,360,47212,,
1992269,0,33552,360,47212,,
1992319,0,33552,360,47212,,
1992369,0,33552,360,47212,,
1992419,0,33552,360,47218,,
1992469,0,34309,360,47218,,
1992519,0,34309,360,47218,,
1992569,0,34309,360,47218,,
1992619,0,34309,377,47218,,
1992669,0,34309,377,47218,,
1992719,0,34309,377,47218,,
1992769,0,34309,377,47218,,
1992819,0,34309,377,47235,,
1992954,0,34309,377,47235,,
1993004,0,34309,370,47235,,
1993054,0,32842,370,47235,,
1993104,0,32842,370,47235,,
1993154,0,32842,370,47235,,
1993246,0,32842,370,47250,,
1993296,0,32842,370,47250,,
1993346,0,32842,370,47250,,
1993396,0,32842,370,47250,,
1993446,0,32162,364,47250,,
1993496,0,32162,364,47250,,
1993546,0,32162,364,47250,,
1993596,0,32162,364,47250,,
1993646,0,32842,364,47266,,
1993696,0,32842,364,47266,,
1993746,0,32842,364,47266,,
1993796,0,32842,364,47266,,
1993846,0,32162,363,47266,,
1993896,0,32162,363,47266,,
1993946,0,32162,363,47266,,
1994082,0,32162,363,47281,,
1994132,0,32162,363,47281,,
1994224,0,32842,363,47281,,
1994274,0,32842,363,47281,,
1994324,0,32842,363,47281,,
1994374,0,32842,363,47281,,
1994424,0,31498,363,47102,,
1994474,0,31498,363,47102,,
1994524,0,31498,363,47102,,
1994574,0,31498,363,47102,,
1994624,0,31498,3381,47102,,
1994674,0,31498,3381,47102,,
1994724,0,31498,3381,47102,,
1994774,0,31498,3381,47102,,
1994824,0,32162,3381,45007,,
1994874,0,32162,3381,45007,,
1994924,0,32162,3381,45007,,
1994974,0,32162,3381,45007,,
1995024,0,32162,16457,45007,,
1995074,0,32162,16457,45007,,
1995253,0,32162,16457,45139,,
1995303,0,32162,16457,45139,,
1995353,0,32162,16457,45139,,
1995403,0,32162,16457,45139,,
1995453,0,32162,13311,45139,,
1995503,0,32162,13311,45139,,
1995553,0,32162,13311,45139,,
1995603,0,32162,13311,45139,,
1995653,0,32842,13311,45377,,
1995703,0,32842,13311,45377,,
1995753,0,32842,13311,45377,,
1995803,0,32842,13311,45377,,
1995853,0,32842,13566,45377,,
1995903,0,32842,13566,45377,,
1995953,0,32842,13566,45377,,
1996003,0,32842,13566,45377,,
1996095,0,31498,13566,45320,,
1996145,0,31498,13566,45320,,
1996195,0,31498,13566,45320,,
1996245,0,32162,13834,45320,,
1996380,0,32162,13834,45320,,
1996430,0,32842,13834,45294,,
1996480,0,32842,13834,45294,,
1996530,0,32842,13834,45294,,
1996580,0,32842,13834,45294,,
1996630,0,32162,13862,45294,,
1996680,0,32162,13862,45294,,
1996730,0,32162,13862,45294,,
1996780,0,32162,13862,45294,,
1996830,0,32162,13862,45293,,
1996880,0,32162,13862,45293,,
1996930,0,32162,13862,45293,,
1996980,0,32162,13862,45293,,
1997072,0,32162,14720,45293,,
1997122,0,32162,14720,45293,,
1997172,0,32162,14720,45293,,
1997308,0,32162,14720,45133,,
1997358,0,32162,14720,45133,,
1997408,0,32162,14720,45133,,
1997458,0,32842,14655,45133,,
1997508,0,32842,14655,45133,,
1997558,0,32842,14655,45133,,
1997608,0,32842,14655,45133,,
1997658,0,32162,14655,45092,,
1997708,0,32162,14655,45092,,
1997758,0,32162,14655,45092,,
1997808,0,32162,14655,45092,,
1997858,0,32842,16187,45092,,
1997908,0,32842,16187,45092,,
1998000,0,32842,16187,45092,,
1998050,0,32842,16187,44913,,
1998100,0,32842,16187,44913,,
1998150,0,32842,16187,44913,,
1998200,0,32842,16187,44913,,
1998250,0,32842,16263,44913,,
1998300,0,32842,16263,44913,,
1998435,0,32842,16263,44913,,
1998485,0,32842,16263,44859,,
1998535,0,32842,16263,44859,,
1998585,0,32842,16263,44859,,
1998635,0,33552,16263,44859,,
1998685,0,33552,17557,44859,,
1998735,0,33552,17557,44859,,
1998785,0,33552,17557,44859,,
1998835,0,32842,17557,44859,,
1998885,0,32842,17557,44606,,
1998977,0,32842,17557,44606,,
1999027,0,32842,17557,44606,,
1999077,0,32842,18118,44606,,
1999127,0,32842,18118,44606,,
1999177,0,32842,18118,44606,,
1999227,0,33552,18118,44606,,
1999277,0,33552,18118,44555,,
1999327,0,33552,18118,44555,,
1999377,0,33552,18118,44555,,
1999427,0,32842,18118,44555,,
1999562,0,32842,18312,44555,,
1999612,0,32842,18312,44555,,
1999662,0,33552,18312,44524,,
1999712,0,33552,18312,44524,,
1999762,0,33552,18312,44524,,
1999812,0,33552,18312,44524,,
1999904,0,33552,18420,44524,,
1999954,0,33552,18420,44524,,
2000004,0,33552,18420,44524,,
2000054,0,33552,18420,44499,,
2000104,0,33552,18420,44499,,
2000154,0,33552,18420,44499,,
2000204,0,33552,18420,44499,,
2000254,0,32842,18459,44499,,
2000304,0,32842,18459,44499,,
2000354,0,32842,18459,44499,,
2000404,0,32842,18459,44499,,
2000454,0,33552,18459,44482,,
2000504,0,33552,18459,44482,,
2000554,0,33552,18459,44482,,
2000690,0,34309,18511,44482,,
2000740,0,34309,18511,44482,,
2000790,0,34309,18511,44482,,
2000882,0,35081,18511,44456,,
2000932,0,35081,18511,44456,,
2000982,0,35081,18511,44456,,
2001032,0,34309,18511,44456,,
2001082,0,34309,18622,44456,,
2001132,0,34309,18622,44456,,
2001182,0,34309,18622,44456,,
2001232,0,35081,18622,44456,,
2001282,0,35081,18622,44408,,
2001332,0,35081,18622,44408,,
2001382,0,35081,18622,44408,,
2001432,0,34309,18622,44408,,
2001482,0,34309,18778,44408,,
2001532,0,34309,18778,44408,,
2001582,0,34309,18778,44408,,
